Time,Channel A
(s),(V)

-2.28689997,-1.07882929
-2.28684997,-1.09707940
-2.28679997,-1.07882929
-2.28674997,-1.07882929
-2.28669997,-1.09707940
-2.28664997,-1.11539054
-2.28659997,-1.11539054
-2.28654997,-1.11539054
-2.28649997,-1.11539054
-2.28644997,-1.11539054
-2.28639997,-1.11539054
-2.28634997,-1.11539054
-2.28629997,-1.11539054
-2.28624997,-1.11539054
-2.28619997,-1.11539054
-2.28614997,-1.11539054
-2.28609997,-1.07882929
-2.28604997,-1.09707940
-2.28599997,-1.07882929
-2.28594997,-1.07882929
-2.28589997,-1.07882929
-2.28584997,-1.07882929
-2.28579997,-1.06057930
-2.28574997,-1.04226816
-2.28569997,-1.06057930
-2.28564997,-1.04226816
-2.28559997,-1.04226816
-2.28554997,-1.06057930
-2.28549997,-1.04226816
-2.28544997,-1.04226816
-2.28539997,-1.02401805
-2.28534997,-1.04226816
-2.28529997,-1.04226816
-2.28524997,-1.04226816
-2.28519997,-1.04226816
-2.28514997,-1.04226816
-2.28509997,-1.04226816
-2.28504997,-1.04226816
-2.28499997,-1.04226816
-2.28494997,-1.04226816
-2.28489997,-1.06057930
-2.28484997,-1.06057930
-2.28479997,-1.06057930
-2.28474997,-1.06057930
-2.28469997,-1.07882929
-2.28464997,-1.07882929
-2.28459997,-1.07882929
-2.28454997,-1.11539054
-2.28449997,-1.11539054
-2.28444997,-1.09707940
-2.28439997,-1.11539054
-2.28434997,-1.11539054
-2.28429997,-1.11539054
-2.28424997,-1.11539054
-2.28419997,-1.11539054
-2.28414997,-1.11539054
-2.28409997,-1.07882929
-2.28404997,-1.09707940
-2.28399997,-1.11539054
-2.28394997,-1.09707940
-2.28389997,-1.11539054
-2.28384997,-1.07882929
-2.28379997,-1.07882929
-2.28374997,-1.06057930
-2.28369997,-1.06057930
-2.28364997,-1.06057930
-2.28359997,-1.06057930
-2.28354997,-1.04226816
-2.28349997,-1.04226816
-2.28344997,-1.04226816
-2.28339997,-1.02401805
-2.28334997,-1.04226816
-2.28329997,-1.04226816
-2.28324997,-1.04226816
-2.28319997,-1.04226816
-2.28314997,-1.00570691
-2.28309997,-1.02401805
-2.28304997,-1.04226816
-2.28299997,-1.04226816
-2.28294997,-1.04226816
-2.28289997,-1.04226816
-2.28284997,-1.04226816
-2.28279997,-1.04226816
-2.28274997,-1.06057930
-2.28269997,-1.06057930
-2.28264997,-1.06057930
-2.28259997,-1.07882929
-2.28254997,-1.07882929
-2.28249997,-1.07882929
-2.28244997,-1.07882929
-2.28239997,-1.07882929
-2.28234997,-1.09707940
-2.28229997,-1.09707940
-2.28224997,-1.11539054
-2.28219997,-1.11539054
-2.28214997,-1.07882929
-2.28209997,-1.09707940
-2.28204997,-1.11539054
-2.28199997,-1.09707940
-2.28194997,-1.11539054
-2.28189997,-1.09707940
-2.28184997,-1.07882929
-2.28179997,-1.07882929
-2.28174997,-1.07882929
-2.28169997,-1.07882929
-2.28164997,-1.07882929
-2.28159997,-1.07882929
-2.28154997,-1.06057930
-2.28149997,-1.04226816
-2.28144997,-1.04226816
-2.28139997,-1.04226816
-2.28134997,-1.04226816
-2.28129997,-1.04226816
-2.28124997,-1.04226816
-2.28119997,-1.02401805
-2.28114997,-1.02401805
-2.28109997,-1.00570691
-2.28104997,-1.02401805
-2.28099997,-1.04226816
-2.28094997,-1.04226816
-2.28089997,-1.04226816
-2.28084997,-1.04226816
-2.28079997,-1.04226816
-2.28074997,-1.04226816
-2.28069997,-1.06057930
-2.28064997,-1.06057930
-2.28059997,-1.06057930
-2.28054997,-1.06057930
-2.28049997,-1.07882929
-2.28044997,-1.07882929
-2.28039997,-1.07882929
-2.28034997,-1.07882929
-2.28029997,-1.11539054
-2.28024997,-1.09707940
-2.28019997,-1.07882929
-2.28014997,-1.09707940
-2.28009997,-1.11539054
-2.28004997,-1.11539054
-2.27999997,-1.11539054
-2.27994997,-1.11539054
-2.27989997,-1.09707940
-2.27984997,-1.09707940
-2.27979997,-1.09707940
-2.27974997,-1.07882929
-2.27969997,-1.07882929
-2.27964997,-1.09707940
-2.27959997,-1.07882929
-2.27954997,-1.07882929
-2.27949997,-1.06057930
-2.27944997,-1.06057930
-2.27939997,-1.06057930
-2.27934997,-1.06057930
-2.27929997,-1.06057930
-2.27924997,-1.04226816
-2.27919997,-1.04226816
-2.27914997,-1.04226816
-2.27909997,-1.04226816
-2.27904997,-1.04226816
-2.27899997,-1.04226816
-2.27894997,-1.04226816
-2.27889997,-1.04226816
-2.27884997,-1.04226816
-2.27879997,-1.04226816
-2.27874997,-1.04226816
-2.27869997,-1.04226816
-2.27864997,-1.06057930
-2.27859997,-1.06057930
-2.27854997,-1.06057930
-2.27849997,-1.06057930
-2.27844997,-1.06057930
-2.27839997,-1.07882929
-2.27834997,-1.07882929
-2.27829997,-1.09707940
-2.27824997,-1.09707940
-2.27819997,-1.11539054
-2.27814997,-1.11539054
-2.27809997,-1.11539054
-2.27804997,-1.11539054
-2.27799997,-1.11539054
-2.27794997,-1.13364053
-2.27789997,-1.11539054
-2.27784997,-1.11539054
-2.27779997,-1.11539054
-2.27774997,-1.11539054
-2.27769997,-1.11539054
-2.27764997,-1.09707940
-2.27759997,-1.09707940
-2.27754997,-1.09707940
-2.27749997,-1.07882929
-2.27744997,-1.07882929
-2.27739997,-1.07882929
-2.27734997,-1.07882929
-2.27729997,-1.06057930
-2.27724997,-1.06057930
-2.27719997,-1.06057930
-2.27714997,-1.04226816
-2.27709997,-1.06057930
-2.27704997,-1.04226816
-2.27699997,-1.04226816
-2.27694997,-1.04226816
-2.27689997,-1.04226816
-2.27684997,-1.04226816
-2.27679997,-1.04226816
-2.27674997,-1.04226816
-2.27669997,-1.04226816
-2.27664997,-1.04226816
-2.27659997,-1.04226816
-2.27654997,-1.04226816
-2.27649997,-1.06057930
-2.27644997,-1.06057930
-2.27639997,-1.06057930
-2.27634997,-1.07882929
-2.27629997,-1.07882929
-2.27624997,-1.07882929
-2.27619997,-1.07882929
-2.27614997,-1.07882929
-2.27609997,-1.09707940
-2.27604997,-1.11539054
-2.27599997,-1.11539054
-2.27594997,-1.11539054
-2.27589997,-1.11539054
-2.27584997,-1.11539054
-2.27579997,-1.11539054
-2.27574997,-1.13364053
-2.27569997,-1.11539054
-2.27564997,-1.11539054
-2.27559997,-1.11539054
-2.27554997,-1.11539054
-2.27549997,-1.09707940
-2.27544997,-1.09707940
-2.27539997,-1.07882929
-2.27534997,-1.07882929
-2.27529997,-1.07882929
-2.27524997,-1.07882929
-2.27519997,-1.06057930
-2.27514997,-1.06057930
-2.27509997,-1.06057930
-2.27504997,-1.06057930
-2.27499997,-1.04226816
-2.27494997,-1.04226816
-2.27489997,-1.04226816
-2.27484997,-1.04226816
-2.27479997,-1.04226816
-2.27474997,-1.04226816
-2.27469997,-1.04226816
-2.27464997,-1.04226816
-2.27459997,-1.04226816
-2.27454997,-1.04226816
-2.27449997,-1.04226816
-2.27444997,-1.04226816
-2.27439997,-1.06057930
-2.27434997,-1.06057930
-2.27429997,-1.06057930
-2.27424997,-1.06057930
-2.27419997,-1.06057930
-2.27414997,-1.07882929
-2.27409997,-1.07882929
-2.27404997,-1.07882929
-2.27399997,-1.07882929
-2.27394997,-1.07882929
-2.27389997,-1.09707940
-2.27384997,-1.11539054
-2.27379997,-1.11539054
-2.27374997,-1.11539054
-2.27369997,-1.11539054
-2.27364997,-1.11539054
-2.27359997,-1.11539054
-2.27354997,-1.09707940
-2.27349997,-1.11539054
-2.27344997,-1.11539054
-2.27339997,-1.09707940
-2.27334997,-1.09707940
-2.27329997,-1.07882929
-2.27324997,-1.06057930
-2.27319997,-1.07882929
-2.27314997,-1.07882929
-2.27309997,-1.06057930
-2.27304997,-1.06057930
-2.27299997,-1.04226816
-2.27294997,-1.04226816
-2.27289997,-1.04226816
-2.27284997,-1.04226816
-2.27279997,-1.04226816
-2.27274997,-1.04226816
-2.27269997,-1.04226816
-2.27264997,-1.04226816
-2.27259997,-1.02401805
-2.27254997,-1.02401805
-2.27249997,-1.04226816
-2.27244997,-1.04226816
-2.27239997,-1.04226816
-2.27234997,-1.04226816
-2.27229997,-1.04226816
-2.27224997,-1.04226816
-2.27219997,-1.06057930
-2.27214997,-1.06057930
-2.27209997,-1.06057930
-2.27204997,-1.06057930
-2.27199997,-1.06057930
-2.27194997,-1.07882929
-2.27189997,-1.07882929
-2.27184997,-1.07882929
-2.27179997,-1.07882929
-2.27174997,-1.09707940
-2.27169997,-1.09707940
-2.27164997,-1.11539054
-2.27159997,-1.09707940
-2.27154997,-1.11539054
-2.27149997,-1.11539054
-2.27144997,-1.11539054
-2.27139997,-1.09707940
-2.27134997,-1.11539054
-2.27129997,-1.09707940
-2.27124997,-1.07882929
-2.27119997,-1.07882929
-2.27114997,-1.07882929
-2.27109997,-1.07882929
-2.27104997,-1.07882929
-2.27099997,-1.06057930
-2.27094997,-1.04226816
-2.27089997,-1.04226816
-2.27084997,-1.06057930
-2.27079997,-1.04226816
-2.27074997,-1.04226816
-2.27069997,-1.04226816
-2.27064997,-1.04226816
-2.27059997,-1.04226816
-2.27054997,-1.04226816
-2.27049997,-1.04226816
-2.27044997,-1.04226816
-2.27039997,-1.04226816
-2.27034997,-1.04226816
-2.27029997,-1.04226816
-2.27024997,-1.04226816
-2.27019997,-1.04226816
-2.27014997,-1.06057930
-2.27009997,-1.06057930
-2.27004997,-1.06057930
-2.26999997,-1.06057930
-2.26994997,-1.06057930
-2.26989997,-1.07882929
-2.26984997,-1.07882929
-2.26979997,-1.07882929
