Time,Channel A
(s),(V)

-9.10119988,-0.82296211
-9.10099988,-0.82296211
-9.10079988,-0.82296211
-9.10059988,-0.82296211
-9.10039988,-0.82296211
-9.10019988,-0.82296211
-9.09999988,-0.82296211
-9.09979988,-0.82296211
-9.09959988,-0.82296211
-9.09939988,-0.82296211
-9.09919988,-0.82296211
-9.09899988,-0.82296211
-9.09879988,-0.82296211
-9.09859988,-0.82296211
-9.09839988,-0.80471206
-9.09819988,-0.82296211
-9.09799988,-0.82296211
-9.09779988,-0.82296211
-9.09759988,-0.82296211
-9.09739988,-0.82296211
-9.09719988,-0.82296211
-9.09699988,-0.82296211
-9.09679988,-0.80471206
-9.09659988,-0.82296211
-9.09639988,-0.82296211
-9.09619988,-0.82296211
-9.09599988,-0.82296211
-9.09579988,-0.82296211
-9.09559988,-0.82296211
-9.09539988,-0.82296211
-9.09519988,-0.82296211
-9.09499988,-0.82296211
-9.09479988,-0.82296211
-9.09459988,-0.82296211
-9.09439988,-0.82296211
-9.09419988,-0.82296211
-9.09399988,-0.82296211
-9.09379988,-0.82296211
-9.09359988,-0.82296211
-9.09339988,-0.82296211
-9.09319988,-0.82296211
-9.09299988,-0.82296211
-9.09279988,-0.82296211
-9.09259988,-0.82296211
-9.09239988,-0.82296211
-9.09219988,-0.82296211
-9.09199988,-0.82296211
-9.09179988,-0.82296211
-9.09159988,-0.82296211
-9.09139988,-0.82296211
-9.09119988,-0.82296211
-9.09099988,-0.84121221
-9.09079988,-0.82296211
-9.09059988,-0.82296211
-9.09039988,-0.82296211
-9.09019988,-0.82296211
-9.08999988,-0.82296211
-9.08979988,-0.82296211
-9.08959988,-0.82296211
-9.08939988,-0.82296211
-9.08919988,-0.82296211
-9.08899988,-0.82296211
-9.08879988,-0.82296211
-9.08859988,-0.82296211
-9.08839988,-0.82296211
-9.08819988,-0.82296211
-9.08799988,-0.82296211
-9.08779988,-0.82296211
-9.08759988,-0.82296211
-9.08739988,-0.82296211
-9.08719988,-0.82296211
